"time","serial|position","serial|force","serial|acceleration","serial|velocity","serial|repetitions","serial|travel","serial|coil force","serial|calibration force","serial|power","serial|energy","serial|kCal","serial|active","can|voltage","can|current","can|temperature","can|errors","can|force","can|relay status","can|12v status"
68350,99,10086,-6.93,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10086,1,0
68355,66,10097,-7.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10097,1,0
68360,66,10105,-6.97,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10105,1,0
68365,66,10111,-6.91,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10111,1,0
68370,66,10115,-6.74,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10115,1,0
68375,66,10117,-6.49,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10117,1,0
68380,66,10118,-6.35,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10118,1,0
68385,66,10118,-6.03,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10118,1,0
68390,66,10116,-5.68,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10116,1,0
68395,66,10114,-5.49,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10114,1,0
68400,99,10112,-5.1,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10112,1,0
68405,66,10110,-4.7,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10110,1,0
68410,99,10108,-4.5,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10108,1,0
68415,66,10106,-4.1,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10106,1,0
68420,66,10105,-3.71,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10105,1,0
68425,66,10105,-3.51,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10105,1,0
68430,99,10106,-3.14,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10106,1,0
68435,99,10108,-2.78,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10108,1,0
68440,66,10111,-2.6,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10111,1,0
68445,66,10117,-2.27,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10117,1,0
68450,66,10125,-1.96,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10125,1,0
68455,99,10135,-1.81,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10135,1,0
68460,99,10147,-1.53,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10147,1,0
68465,99,10161,-1.28,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10161,1,0
68470,99,10176,-1.16,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10176,1,0
68475,99,10192,-0.94,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10192,1,0
68480,99,10209,-0.74,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10209,1,0
68485,99,10226,-0.65,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10226,1,0
68490,66,10244,37.89,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10244,1,0
68495,99,10261,-3.95,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10261,1,0
68500,99,10279,-3.85,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10279,1,0
68505,33,10296,-3.62,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10296,1,0
68510,99,10313,-3.39,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10313,1,0
68515,66,10329,-3.26,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10329,1,0
68520,66,10343,-3.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10343,1,0
68525,99,10357,-2.76,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10357,1,0
68530,66,10370,-2.63,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10370,1,0
68535,66,10381,-2.38,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10381,1,0
68540,66,10391,-2.13,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10391,1,0
68545,66,10400,-2.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10400,1,0
68550,66,10407,-1.78,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10407,1,0
68555,99,10413,-1.57,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10413,1,0
68560,99,10417,-1.46,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10417,1,0
68565,99,10421,-1.26,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10421,1,0
68570,66,10424,-1.08,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10424,1,0
68575,99,10425,-0.99,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10425,1,0
68580,66,10425,-0.83,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10425,1,0
68585,66,10424,-0.68,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10424,1,0
68590,99,10421,-0.61,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10421,1,0
68595,66,10416,-0.48,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10416,1,0
68600,66,10411,-0.37,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10411,1,0
68605,99,10404,-0.32,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10404,1,0
68610,99,10397,-0.23,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10397,1,0
68615,66,10390,-0.14,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10390,1,0
68620,66,10382,-0.11,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10382,1,0
68625,99,10375,-0.04,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10375,1,0
68630,99,10368,0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10368,1,0
68635,99,10361,0.04,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10361,1,0
68640,99,10354,0.08,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10354,1,0
68645,66,10347,0.11,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10347,1,0
68650,99,10340,0.13,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10340,1,0
68655,66,10334,0.15,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10334,1,0
68660,66,10328,0.17,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10328,1,0
68665,66,10324,0.18,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10324,1,0
68670,66,10319,0.18,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10319,1,0
68675,66,10316,0.19,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10316,1,0
68680,99,10314,0.19,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10314,1,0
68685,99,10312,0.19,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10312,1,0
68690,66,10312,0.19,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10312,1,0
68695,66,10312,0.19,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10312,1,0
68700,66,10313,0.18,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10313,1,0
68705,99,10316,0.17,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10316,1,0
68710,66,10320,0.17,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10320,1,0
68715,66,10325,0.16,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10325,1,0
68720,66,10330,0.15,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10330,1,0
68725,66,10336,0.14,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10336,1,0
68730,99,10343,0.13,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10343,1,0
68735,99,10350,0.12,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10350,1,0
68740,66,10357,0.12,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10357,1,0
68745,66,10363,0.11,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10363,1,0
68750,99,10369,0.1,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10369,1,0
68755,66,10375,0.09,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10375,1,0
68760,99,10380,0.08,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10380,1,0
68765,99,10386,0.07,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10386,1,0
68770,66,10391,0.07,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10391,1,0
68775,66,10396,0.06,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10396,1,0
68780,66,10401,0.05,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10401,1,0
68785,99,10406,0.05,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10406,1,0
68790,66,10410,0.04,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10410,1,0
68795,66,10414,0.03,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10414,1,0
68800,33,10417,0.03,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10417,1,0
68805,66,10420,0.02,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10420,1,0
68810,99,10424,0.02,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10424,1,0
68815,66,10427,0.02,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10427,1,0
68820,99,10430,0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10430,1,0
68825,99,10433,0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10433,1,0
68830,66,10436,0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10436,1,0
68835,99,10438,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10438,1,0
68840,33,10440,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10440,1,0
68845,66,10442,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10442,1,0
68850,66,10444,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10444,1,0
68855,66,10445,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10445,1,0
68860,99,10445,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10445,1,0
68865,99,10445,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10445,1,0
68870,66,10444,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10444,1,0
68875,33,10443,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10443,1,0
68880,66,10441,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10441,1,0
68885,66,10439,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10439,1,0
68890,66,10437,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10437,1,0
68895,99,10434,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10434,1,0
68900,66,10432,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10432,1,0
68905,66,10429,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10429,1,0
68910,99,10427,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10427,1,0
68915,66,10425,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10425,1,0
68920,99,10423,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10423,1,0
68925,66,10421,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10421,1,0
68930,99,10420,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10420,1,0
68935,99,10419,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10419,1,0
68940,66,10418,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10418,1,0
68945,99,10417,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10417,1,0
68950,66,10417,-0.01,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10417,1,0
68955,66,10416,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10416,1,0
68960,66,10416,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10416,1,0
68965,66,10417,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10417,1,0
68970,66,10418,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10418,1,0
68975,66,10419,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10419,1,0
68980,66,10420,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10420,1,0
68985,99,10421,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10421,1,0
68990,66,10422,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10422,1,0
68995,66,10423,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10423,1,0
69000,66,10425,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10425,1,0
69005,66,10426,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10426,1,0
69010,99,10427,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10427,1,0
69015,99,10428,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10428,1,0
69020,99,10429,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10429,1,0
69025,99,10429,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10429,1,0
69030,66,10430,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10430,1,0
69035,66,10431,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10431,1,0
69040,66,10432,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10432,1,0
69045,66,10434,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10434,1,0
69050,99,10436,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10436,1,0
69055,66,10440,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10440,1,0
69060,66,10445,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10445,1,0
69065,66,10451,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10451,1,0
69070,99,10459,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10459,1,0
69075,66,10468,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10468,1,0
69080,66,10478,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10478,1,0
69085,66,10489,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10489,1,0
69090,66,10500,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10500,1,0
69095,99,10513,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10513,1,0
69100,66,10526,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10526,1,0
69105,66,10538,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10538,1,0
69110,99,10549,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10549,1,0
69115,66,10560,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10560,1,0
69120,66,10570,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10570,1,0
69125,66,10580,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10580,1,0
69130,66,10588,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10588,1,0
69135,66,10596,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10596,1,0
69140,33,10602,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10602,1,0
69145,66,10606,0,0,10,28842,0,0,0,39459.18263,9.430981403,0,48,0,34.4309814,0,10606,1,0
69150,66,10610,-85.05,-42.04,10,28842,-4.204,0,0.043712351,39459.22634,9.430991851,0,48,9.106739833,34.43099185,0,10610,1,0
69155,66,10613,7.84,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10613,1,0
69160,66,10615,7.77,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10615,1,0
69165,66,10617,7.56,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10617,1,0
69170,66,10617,7.28,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10617,1,0
69175,66,10617,7.12,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10617,1,0
69180,99,10616,6.76,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10616,1,0
69185,66,10614,6.35,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10614,1,0
69190,66,10612,6.14,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10612,1,0
69195,66,10609,5.7,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10609,1,0
69200,99,10606,5.25,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10606,1,0
69205,99,10603,5.03,0,10,28842,0,0,0,39459.22634,9.430991851,0,48,0,34.43099185,0,10603,1,0
69210,66,10601,81.04,36.2,10,28842,3.62,0,0.037608108,39459.26395,9.431000839,0,48,7.835022417,34.43100084,0,10601,1,0
69215,66,10599,-2.92,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10599,1,0
69220,66,10598,-3.07,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10598,1,0
69225,99,10597,-3.31,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10597,1,0
69230,66,10596,-3.46,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10596,1,0
69235,99,10596,-3.51,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10596,1,0
69240,66,10595,-3.55,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69245,99,10595,-3.54,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69250,99,10595,-3.51,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69255,66,10595,-3.43,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69260,66,10595,-3.31,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69265,66,10595,-3.24,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69270,99,10595,-3.08,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69275,99,10595,-2.9,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69280,66,10596,-2.8,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10596,1,0
69285,66,10596,-2.61,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10596,1,0
69290,66,10596,-2.41,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10596,1,0
69295,66,10595,-2.3,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69300,66,10595,-2.1,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10595,1,0
69305,66,10594,-1.9,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10594,1,0
69310,66,10594,-1.8,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10594,1,0
69315,99,10593,-1.61,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10593,1,0
69320,66,10593,-1.43,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10593,1,0
69325,66,10594,-1.34,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10594,1,0
69330,99,10594,-1.17,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10594,1,0
69335,66,10594,-1.01,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10594,1,0
69340,99,10594,-0.93,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10594,1,0
69345,99,10593,-0.79,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10593,1,0
69350,66,10592,-0.66,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10592,1,0
69355,66,10591,-0.6,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10591,1,0
69360,66,10590,-0.49,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10590,1,0
69365,66,10589,-0.39,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10589,1,0
69370,66,10587,-0.34,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10587,1,0
69375,66,10586,-0.25,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10586,1,0
69380,99,10584,-0.18,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10584,1,0
69385,99,10583,-0.15,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10583,1,0
69390,66,10581,-0.08,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10581,1,0
69395,99,10580,-0.03,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10580,1,0
69400,99,10579,-0.01,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10579,1,0
69405,66,10577,0.03,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10577,1,0
69410,66,10576,0.06,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10576,1,0
69415,66,10574,0.08,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10574,1,0
69420,99,10573,0.1,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10573,1,0
69425,99,10571,0.12,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10571,1,0
69430,99,10570,0.13,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10570,1,0
69435,99,10569,0.14,0,10,28842,0,0,0,39459.26395,9.431000839,0,48,0,34.43100084,0,10569,1,0
69440,66,10567,74.48,35.12,10,28842,3.512,0,0.036369078,39459.30032,9.431009532,0,48,7.576891233,34.43100953,0,10567,1,0
69445,66,10566,33.02,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10566,1,0
69450,99,10565,-6.64,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10565,1,0
69455,66,10565,-6.46,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10565,1,0
69460,66,10564,-6.35,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10564,1,0
69465,66,10564,-6.08,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10564,1,0
69470,66,10564,-5.76,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10564,1,0
69475,99,10564,-5.59,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10564,1,0
69480,99,10564,-5.23,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10564,1,0
69485,66,10565,-4.86,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10565,1,0
69490,66,10565,-4.66,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10565,1,0
69495,66,10566,-4.28,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10566,1,0
69500,66,10567,-3.89,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10567,1,0
69505,66,10569,-3.7,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10569,1,0
69510,99,10570,-3.33,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10570,1,0
69515,66,10572,-2.97,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10572,1,0
69520,66,10575,-2.79,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10575,1,0
69525,99,10577,-2.46,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10577,1,0
69530,99,10579,-2.14,0,10,28842,0,0,0,39459.30032,9.431009532,0,48,0,34.43100953,0,10579,1,0
